User ID,True News,False News,Total News
761965519,0,2,2
92096604,0,3,3
31456118,0,1,1
2824186832,0,1,1
787521589936001024,0,1,1
854067690,0,1,1
37050654,0,1,1
923964859,0,1,1
443044262,0,1,1
277987645,0,1,1
13738772,0,1,1
956591157735297031,0,1,1
41589652,0,1,1
122495401,0,1,1
4404348794,0,1,1
971435564145790976,0,4,4
233592563,0,1,1
1011826452,0,1,1
1968978132,0,2,2
777649270971363329,0,3,3
1356572036,0,1,1
997605455512780802,0,1,1
979131970511831043,0,1,1
175004773,0,7,7
361868342,0,1,1
3414086001,0,4,4
182787310,0,2,2
970003679448354816,0,1,1
876514762586296320,0,1,1
148340199,0,1,1
963572163692417025,0,2,2
880253204994211840,0,1,1
52143130,0,1,1
838196271571591168,0,1,1
368596822,0,1,1
2727124580,0,1,1
858478726270648321,0,1,1
925765907644854272,0,2,2
286442000,0,1,1
824141917,0,1,1
2149435884,0,1,1
1208708406,0,1,1
54303239,0,1,1
3290667503,0,1,1
136287671,0,1,1
1426212474,0,1,1
276780009,0,1,1
1977905648,0,1,1
3643940414,0,2,2
16182211,0,2,2
14640904,0,3,3
2909351658,0,4,4
956309940905304064,0,1,1
31635719,0,1,1
961528814416392192,0,3,3
3627968775,0,1,1
47630921,0,1,1
53555713,0,2,2
800122234886967296,0,5,5
2220462438,0,1,1
2381321772,0,1,1
91736511,0,4,4
131834188,0,1,1
736095344,0,3,3
188175619,0,1,1
981735175955546113,0,3,3
2696232048,0,1,1
701931160297938944,0,1,1
774939947539263488,0,2,2
2942589928,0,1,1
15910487,0,2,2
69827646,0,2,2
1150649623,0,1,1
898014660,0,1,1
2376570150,0,1,1
780131886,0,1,1
889998697013977088,0,1,1
947625480332517376,0,2,2
1262872968,0,1,1
2240230093,0,1,1
426388934,0,1,1
969401143314001921,0,1,1
159256628,0,1,1
951515863861157888,0,2,2
1308753541,0,1,1
43259619,0,1,1
3041206029,0,1,1
3760858937,0,1,1
280120923,0,1,1
17056659,0,1,1
342893331,0,1,1
785106724042616832,0,1,1
820869825643712512,0,1,1
25387393,0,1,1
2229273212,0,1,1
116054045,0,1,1
3179593117,0,1,1
337626858,0,1,1
290324812,0,1,1
886269224481509376,0,8,8
990869814431318016,0,1,1
3981521259,0,1,1
266850915,0,1,1
909259502993645570,0,1,1
990279869706719232,0,1,1
1239062041,0,1,1
459808988,0,1,1
2416059980,0,1,1
109014242,0,1,1
1019046329903910912,0,2,2
144737971,0,1,1
3030545658,0,3,3
326833977,0,1,1
2824812649,0,1,1
314870063,0,1,1
1209438073,0,1,1
3300722741,0,1,1
25688595,0,1,1
1506905197,0,2,2
2411388420,0,1,1
58256171,0,1,1
38852271,0,1,1
966361297485901824,0,1,1
988536530711937025,0,2,2
3145256606,0,1,1
58708914,0,1,1
218357036,0,1,1
147806359,0,1,1
390188003,0,1,1
135667380,0,1,1
34646401,0,1,1
140233495,0,1,1
22677881,0,1,1
14138892,0,1,1
73272546,0,1,1
419362881,0,1,1
8707402,0,2,2
331681951,0,2,2
26533257,0,1,1
17366441,0,1,1
1109685884,0,1,1
543565632,0,1,1
545210280,0,1,1
2477965532,0,1,1
14239737,0,1,1
863618551,0,1,1
287728897,0,1,1
52522040,0,1,1
1877901985,0,1,1
3309080754,0,1,1
289689492,0,2,2
1436855731,0,2,2
8162322,0,1,1
22531368,0,1,1
4644755303,0,1,1
15482458,0,1,1
1058177406815617024,0,1,1
137927684,0,1,1
628446170,0,1,1
32640016,0,1,1
75730979,0,1,1
20932284,0,1,1
17687436,0,1,1
826340964,0,1,1
839915725,0,1,1
17760814,0,2,2
754370958,0,1,1
224760049,0,1,1
307930422,0,1,1
1046657701,0,1,1
18569124,0,1,1
3123135189,0,1,1
2431107564,0,1,1
812180988,0,1,1
3315381980,0,1,1
317284206,0,1,1
563280248,0,1,1
2952557518,0,2,2
716360897757716480,0,1,1
3183225837,0,1,1
510120656,0,1,1
34252740,0,1,1
514404215,0,1,1
199636296,0,1,1
252425778,0,1,1
52105317,0,1,1
20100271,0,1,1
25461857,0,1,1
15583257,0,1,1
220879882,0,1,1
366402949,0,5,5
15531152,0,1,1
232695712,0,1,1
250521575,0,2,2
625090869,0,1,1
21276122,0,2,2
735108907,0,1,1
166259681,0,1,1
36298390,0,1,1
66050940,0,1,1
594914359,0,1,1
16078865,0,1,1
51083368,0,1,1
17529465,0,1,1
28394199,0,1,1
66040273,0,1,1
841672514,0,1,1
44143714,0,8,8
907862725400907776,0,1,1
326500622,0,1,1
816851577977741312,0,1,1
1310177034,0,1,1
366302833,0,2,2
839702695,0,1,1
1954103810,0,1,1
923303432,0,1,1
633129025,0,2,2
748599079,0,1,1
321840518,0,2,2
276720271,0,2,2
632444429,0,1,1
423109510,0,2,2
1387991317,0,1,1
346388985,0,2,2
202686952,0,1,1
1355917424,0,1,1
216858704,0,1,1
1897817845,0,2,2
277269871,0,1,1
721102653632024576,0,1,1
124649362,0,1,1
383417131,0,1,1
27918106,0,1,1
3048802756,0,1,1
327966664,0,1,1
423781143,0,1,1
832353440,0,1,1
1581954721,0,1,1
1040258623,0,2,2
999138476,0,1,1
938326172,0,1,1
143362346,0,1,1
3031673655,0,1,1
316097272,0,1,1
1176517087,0,1,1
3078501387,0,1,1
329236172,0,1,1
427346924,0,1,1
977278015,0,2,2
40729896,0,1,1
2411333605,0,1,1
1852612140,0,1,1
2299991542,0,1,1
399626547,0,1,1
65614604,0,2,2
885330038387871744,0,1,1
517206055,0,1,1
92440650,0,2,2
2913293896,0,2,2
328351188,0,1,1
49387842,0,1,1
95933657,0,1,1
2791855908,0,1,1
280735693,0,1,1
178621263,0,1,1
882736154784579585,0,2,2
954598188,0,1,1
47803657,0,1,1
4616887420,0,1,1
414364174,0,1,1
1258056895,0,1,1
782129756762505217,0,1,1
450380003,0,1,1
2694802220,0,1,1
506897526,0,1,1
195393495,0,1,1
47991897,0,1,1
1213622216,0,2,2
243202709,0,1,1
2744642277,0,1,1
35781919,0,1,1
915646771,0,1,1
60104295,0,1,1
511329248,0,1,1
3645301757,0,1,1
52813335,0,1,1
103990744,0,1,1
1586819611,0,1,1
108746717,0,1,1
1486374457,0,1,1
519159625,0,1,1
732335347,0,1,1
497194505,0,1,1
776426484,0,1,1
1260902605,0,1,1
106440939,0,1,1
965447888,0,1,1
81409186,0,1,1
274821406,0,1,1
2846344359,0,1,1
329957705,0,1,1
909467446523789312,0,1,1
2423283360,0,2,2
559067111,0,1,1
461171926,0,1,1
824153083,0,1,1
1093439756,0,1,1
102568852,0,1,1
793304220183265282,0,1,1
760788248,0,1,1
62908153,0,1,1
126193977,0,1,1
515554989,0,1,1
552673377,0,1,1
404319319,0,1,1
513689963,0,1,1
402973006,0,1,1
411905755,0,1,1
27575304,0,1,1
2746491705,0,1,1
865625946,0,1,1
862839933299458048,0,1,1
84692828,0,1,1
41158127,0,1,1
2384414844,0,1,1
387842746,0,1,1
835088886,0,1,1
4559228729,0,1,1
510689348,0,1,1
634293717,0,1,1
929040119113375744,0,1,1
38735187,0,1,1
24676054,0,2,2
540207787,0,1,1
332234602,0,2,2
38711073,0,1,1
3339254603,0,1,1
324042284,0,1,1
1029363902,0,1,1
86577688,0,1,1
23732414,0,1,1
188540310,0,1,1
369597674,0,1,1
766868610555838464,0,1,1
767516938524393472,0,1,1
70310915,0,1,1
36573821,0,1,1
136822721,0,1,1
53252996,0,1,1
380751685,0,1,1
310291307,0,1,1
765347434214162433,0,1,1
1285001,0,5,5
2700068812,0,1,1
29463046,0,1,1
127399263,0,1,1
237457656,0,1,1
795076418078179328,0,1,1
925961381609865216,0,1,1
86620549,0,1,1
28689537,0,1,1
359031109,0,1,1
763100904161550336,0,1,1
813809301177278466,0,1,1
961310038554968064,0,1,1
189042188,0,1,1
827246630873100288,0,1,1
32920518,0,1,1
4097247207,0,1,1
63298022,0,1,1
2551589881,0,1,1
514974163,0,1,1
237977063,0,1,1
762699654479785986,0,1,1
885311628,0,1,1
310869334,0,1,1
109125651,0,1,1
2933793124,0,4,4
959506563529674753,0,1,1
363459609,0,1,1
869965669772775424,0,1,1
824697907232247808,0,1,1
805934961194835968,0,1,1
828067497928687618,0,1,1
811655652057628672,0,1,1
109945090,0,1,1
631379480,0,1,1
3308415748,0,1,1
232914091,0,2,2
803704508077445120,0,1,1
468522002,0,1,1
489752188,0,1,1
4039813754,0,1,1
35095908,0,1,1
16744260,0,1,1
379511613,0,1,1
4282987814,0,4,4
367932654,0,2,2
737129230882873345,0,1,1
752957387603140608,0,1,1
2897913085,0,1,1
229278838,0,2,2
27686745,0,1,1
48330984,0,1,1
2209906939,0,1,1
56662975,0,1,1
2374469136,0,1,1
783368042612948993,0,1,1
876735796803289089,0,1,1
1309112144,0,3,3
806041464698454016,0,1,1
4205614577,0,1,1
39514330,0,1,1
1556791638,0,1,1
764517032557735936,0,2,2
2934542200,0,1,1
3081135825,0,1,1
3199192864,0,1,1
802942615259938816,0,1,1
2305994220,0,1,1
121962354,0,1,1
2877712525,0,1,1
18035760,0,1,1
1362897972,0,1,1
924808588719046656,0,1,1
878499534669623297,0,1,1
934588832149835776,0,1,1
320999960,0,1,1
50751790,0,1,1
1491820728,0,1,1
813039491632033793,0,2,2
586840597,0,1,1
47807668,0,1,1
842893995319541761,0,1,1
801662083,0,2,2
827923977796415489,0,1,1
805979244270534657,0,1,1
1129160778,0,1,1
137741758,0,1,1
786513034009337856,0,1,1
2759212766,0,1,1
132284741,0,6,6
4218076636,0,6,6
315207449,0,2,2
265556834,0,1,1
18088524,0,1,1
103304932,0,1,1
2743832694,0,1,1
707378167,0,1,1
3390324809,0,4,4
15571020,0,4,4
256169746,0,1,1
60396190,0,1,1
19212059,0,1,1
384703723,0,1,1
862039435264897025,0,2,2
4427177261,0,1,1
100799308,0,1,1
69161913,0,1,1
887094314,0,1,1
563914936,0,1,1
582631422,0,1,1
4477184968,0,1,1
7074132,0,1,1
1917703386,0,1,1
782370567265681408,0,1,1
541940527,0,1,1
15898809,0,1,1
898124143991767040,0,1,1
3419257222,0,1,1
1287225810,0,1,1
1205945437,0,1,1
754901630101753856,0,1,1
888878499414585344,0,1,1
739396782908669952,0,1,1
782379028279943169,0,2,2
855894793,0,3,3
881918421234892802,0,1,1
81713857,0,1,1
821121609259958272,0,1,1
738551881337688064,0,1,1
830968114284163072,0,1,1
111412750,0,1,1
21506324,0,1,1
754402493753335808,0,1,1
876808883330727937,0,1,1
822486681328570368,0,2,2
787887222,0,1,1
3475563322,0,1,1
2391530940,0,1,1
552074490,0,1,1
797630409752322049,0,1,1
811027380131217408,0,2,2
57768396,0,2,2
492495319,0,2,2
747039316669456385,0,1,1
795335353834082304,0,3,3
274661068,0,2,2
560324273,0,1,1
536060929,0,1,1
1602224485,0,1,1
1732996110,0,1,1
31505726,0,1,1
483604641,0,1,1
714145808447356928,0,1,1
564807986,0,1,1
29659383,0,1,1
760499442415968256,0,1,1
1047943182,0,1,1
2984375165,0,1,1
930798067,0,2,2
1007989800,0,1,1
926510384,0,3,3
378726636,0,1,1
104777926,0,1,1
1605100819,0,1,1
494079392,0,2,2
879094472293863424,0,1,1
740777973603831808,0,2,2
3072678628,0,4,4
4018066393,0,2,2
3018587225,0,4,4
2847289592,0,4,4
2848917362,0,5,5
2793922030,0,4,4
2886862871,0,4,4
2921941971,0,3,3
2841160414,0,6,6
2798968673,0,5,5
3917232614,0,3,3
3972373034,0,1,1
492462451,0,1,1
120818659,0,3,3
764322548754550784,0,3,3
55381358,0,1,1
2253749594,0,1,1
715623855818145792,0,2,2
51036050,0,2,2
2924384930,0,2,2
336013093,0,1,1
786743639980388352,0,1,1
1667862409,0,1,1
49596186,0,1,1
1540637420,0,1,1
843823931043778560,0,1,1
3894252189,0,1,1
1873548374,0,1,1
349574306,0,1,1
871131932104433664,0,1,1
3344452631,0,1,1
933480574685270017,0,1,1
765734944844808192,0,3,3
601364131,0,6,6
635195109,0,4,4
1023381835,0,1,1
832446518128816128,0,1,1
130934455,0,1,1
3154129025,0,1,1
274270841,0,2,2
865284042996019203,0,4,4
94178964,0,1,1
937506414683217921,0,1,1
1605090368,0,1,1
757783071504687104,0,1,1
299536013,0,2,2
46668731,0,1,1
913623647188848640,0,1,1
708168355488731136,0,3,3
801200139155214336,0,2,2
896121971989262336,0,2,2
2845253645,0,4,4
47082278,0,2,2
967109218204553218,0,1,1
891366735064039425,0,1,1
487769182,0,2,2
967897025009262592,0,1,1
15932729,0,1,1
999857660831793152,0,1,1
71813303,0,4,4
776993419,0,1,1
571071330,0,1,1
1736622650,0,1,1
3801121633,0,1,1
406648987,0,1,1
2383004647,0,2,2
2159560039,0,1,1
828359766326013953,0,1,1
759795579161542656,0,4,4
916417326995705856,0,1,1
853653906,0,3,3
116637617,0,1,1
4499382678,0,2,2
2906494880,0,2,2
3067123120,0,1,1
982823326811901953,0,1,1
778773256241242112,0,4,4
211509605,0,3,3
2617711291,0,1,1
919915184,0,1,1
18789378,0,1,1
1093982809,0,2,2
38459513,0,2,2
449377253,0,2,2
3121242095,0,5,5
3492807912,0,4,4
82869156,0,1,1
797401556056469505,0,1,1
992831435516997632,0,1,1
1363681604,0,1,1
2391345684,0,10,10
861663665719840773,0,1,1
490419059,0,2,2
2654356639,0,1,1
814165663417769984,0,1,1
22328080,0,1,1
912824390957568001,0,2,2
835518942219153408,0,1,1
21237646,0,1,1
830305321,0,1,1
943821117294292993,0,1,1
731160794,0,1,1
542977127,0,1,1
33624291,0,1,1
2922120687,0,2,2
888117139093180417,0,1,1
1144033710,0,1,1
840820054514106368,0,2,2
2352500341,0,1,1
917655158,0,1,1
64869018,0,2,2
841804281242046464,0,1,1
279207732,0,2,2
1976138702,0,1,1
332852165,0,1,1
4384892902,0,1,1
400294294,0,1,1
897121993090367489,0,1,1
995012878716502016,0,1,1
345488560,0,1,1
295646776,0,1,1
23005642,0,1,1
980748034446430208,0,1,1
38016930,0,1,1
886066660951678977,0,2,2
29015936,0,1,1
102960231,0,1,1
931012281558880256,0,1,1
43445273,0,1,1
834887173174267904,0,1,1
121247053,0,1,1
1222028304,0,1,1
885612152,0,1,1
563395284,0,1,1
62147616,0,1,1
521094978,0,1,1
4886701522,0,1,1
2891994706,0,1,1
822186774441103360,0,1,1
886655820510838784,0,2,2
192692803,0,1,1
291847481,0,1,1
3524001795,0,2,2
80671800,0,1,1
329150905,0,1,1
1113478698,0,2,2
712781531442520065,0,1,1
741005459029532672,0,1,1
706118602299150336,0,1,1
939694365525540864,0,1,1
407958396,0,1,1
3452957836,0,1,1
55004670,0,1,1
3095499278,0,1,1
819688135969951744,0,1,1
63852360,0,1,1
214090957,0,1,1
1093277930,0,1,1
1918161866,0,2,2
4175195954,0,1,1
232271437,0,2,2
826673215812599808,0,2,2
822534857335205888,0,1,1
420026228,0,1,1
1232352379,0,1,1
936990778361987073,0,1,1
955129419743547392,0,2,2
1000009357143232512,0,1,1
826609789643812865,0,1,1
832056585203638272,0,1,1
981252006852550656,0,3,3
4064555969,0,1,1
850037744092856320,0,2,2
66454854,0,2,2
750797309210832896,0,2,2
274334830,0,1,1
787317419454771201,0,1,1
907318074856005632,0,1,1
784263578970836993,0,1,1
1255725738,0,1,1
1004176502727086080,0,1,1
2831836970,0,1,1
3548620888,0,1,1
1924157318,0,1,1
837027046652055562,0,1,1
743125492224626689,0,1,1
1006704806,0,1,1
980925153772232704,0,1,1
908384216576086017,0,1,1
940416903453052928,0,2,2
838019947754311680,0,1,1
63996778,0,1,1
933064275475693571,0,1,1
2816364947,0,1,1
226182568,0,1,1
786108904509935616,0,1,1
850029135003078657,0,1,1
60229624,0,2,2
2256965582,0,1,1
3179913415,0,1,1
34089686,0,1,1
815676357082546176,0,1,1
977667245232087041,0,1,1
1598576042,0,1,1
822493738295435264,0,1,1
1446627703,0,1,1
92408522,0,1,1
926189768303661057,0,1,1
830456063774199809,0,1,1
1003877684751958016,0,1,1
2218437631,0,2,2
17494767,0,2,2
109623426,0,3,3
41684140,0,3,3
47382405,0,1,1
824394461757276167,0,1,1
965482029885243393,0,1,1
822536326817939456,0,1,1
881675624401833984,0,1,1
801555575687495681,0,2,2
801463213833547776,0,1,1
801485278858854401,0,4,4
892133369965944833,0,1,1
241972988,0,1,1
2840188581,0,2,2
1855042033,0,1,1
368544047,0,1,1
378680491,0,2,2
2911254799,0,1,1
2417844248,0,2,2
399318184,0,2,2
781346707,0,1,1
4766780329,0,2,2
764663259886563328,0,1,1
533694259,0,1,1
810632009668247557,0,2,2
879306646547185664,0,7,7
749463893869621252,0,1,1
740018228693327873,0,1,1
417879452,0,1,1
3233513666,0,2,2
298837102,0,3,3
275065176,0,1,1
4858038927,0,2,2
980594610,0,1,1
994971910189576193,0,1,1
802506464350863361,0,1,1
1084877112,0,1,1
739287692425330688,0,3,3
36845672,0,2,2
175828319,0,3,3
210819177,0,1,1
283840945,0,1,1
1035798320,0,1,1
47130830,0,2,2
39494110,0,1,1
2788571677,0,4,4
1898691468,0,1,1
800026825023889408,0,3,3
103445666,0,1,1
58846111,0,1,1
35024110,0,1,1
133981649,0,2,2
636446359,0,1,1
494492088,0,2,2
120334688,0,1,1
604689730,0,2,2
879146491,0,1,1
42003529,0,2,2
33954511,0,2,2
909008888,0,1,1
791149260054138880,0,1,1
715496123184447488,0,1,1
29547402,0,4,4
3218997211,0,3,3
99046424,0,2,2
2202278696,0,1,1
899437012704530432,0,1,1
939970186660126720,0,1,1
134074793,0,6,6
373209073,0,4,4
212347008,0,1,1
1387092372,0,3,3
889522704189190144,0,1,1
251146357,0,1,1
947576116751077376,0,1,1
770334180832055296,0,1,1
256240069,0,4,4
3262263610,0,1,1
4857314939,0,1,1
395073368,0,1,1
1491814332,0,1,1
776502656,0,1,1
247072255,0,1,1
1344121782,0,1,1
63216389,0,1,1
25392258,0,3,3
3237263846,0,1,1
607238071,0,2,2
600088645,0,4,4
874590102,0,6,6
172228270,0,1,1
887102582216204288,0,2,2
566119695,0,1,1
3167970557,0,2,2
1408487016,0,1,1
940227943137083392,0,1,1
1006785361538887680,0,1,1
133005157,0,2,2
53414651,0,2,2
291326977,0,4,4
787651123,0,1,1
48425405,0,1,1
932716164630925312,0,1,1
1617605024,0,1,1
2556325182,0,1,1
407194610,0,1,1
944299625128906753,0,2,2
1001992369,0,2,2
715334651120914432,0,1,1
977952906019328000,0,1,1
99296718,0,1,1
1926203892,0,1,1
2680718948,0,2,2
4317380773,0,1,1
142625500,0,1,1
4452194000,0,1,1
1105334527,0,1,1
48654053,0,1,1
34175255,0,1,1
71869656,0,1,1
517200396,0,1,1
874886498,0,1,1
1922583416,0,1,1
117382326,0,3,3
1466407549,0,1,1
2678473986,0,1,1
1564327968,0,12,12
935216125750624256,0,1,1
481299610,0,1,1
2445586759,0,2,2
118351622,0,1,1
806214506263232514,0,1,1
795010116881784832,0,1,1
586724399,0,1,1
1578352434,0,1,1
111992008,0,1,1
820611468496404481,0,2,2
852713176508448768,0,1,1
228118184,0,1,1
194785814,0,2,2
222945323,0,3,3
951321380829745152,0,1,1
966341696710524928,0,1,1
758789247306313729,0,1,1
636560318,0,1,1
816669855952814081,0,1,1
842847132893626372,0,2,2
44077430,0,1,1
896273398678081536,0,1,1
532630773,0,1,1
4399727847,0,1,1
983071543461863424,0,1,1
800320759109275648,0,1,1
2270947838,0,1,1
347696176,0,3,3
877802475012726784,0,1,1
703990775223169025,0,1,1
4462145656,0,1,1
707640775643930624,0,1,1
831284979904761856,0,1,1
608766372,0,1,1
953589680062324737,0,3,3
369975384,0,1,1
765213068,0,7,7
3819802282,0,1,1
138980709,0,1,1
845316055064952832,0,1,1
825499508863705088,0,1,1
885474422,0,1,1
864139111,0,2,2
919600836719677442,0,1,1
931703325342363648,0,1,1
101193997,0,1,1
2280615715,0,1,1
1009252154127757312,0,1,1
110572400,0,1,1
3971704305,0,1,1
704127176,0,1,1
625406674,0,1,1
770299141100441600,0,1,1
71185603,0,1,1
715158516621684736,0,1,1
204209522,0,1,1
25159631,0,1,1
789313869290229760,0,1,1
141030310,0,1,1
131192480,0,1,1
525304898,0,1,1
778049142,0,1,1
128528018,0,1,1
328804493,0,2,2
296848451,0,1,1
29365244,0,1,1
2583135002,0,1,1
5851252,0,1,1
725690165461585920,0,1,1
27750084,0,1,1
147109319,0,1,1
345040990,0,2,2
14893027,0,1,1
840387032211898368,0,1,1
853802354,0,1,1
111133293,0,1,1
150622583,0,1,1
78894970,0,1,1
378947687,0,1,1
82085529,0,1,1
828503208,0,1,1
92448144,0,1,1
2517232658,0,1,1
2852244643,0,1,1
434058073,0,1,1
139559476,0,1,1
1733829084,0,1,1
796662073019207680,0,1,1
145729940,0,1,1
167443269,0,1,1
23416171,0,1,1
174839358,0,1,1
262176098,0,1,1
80512196,0,1,1
127447118,0,1,1
171047706,0,1,1
376158248,0,1,1
89164872,0,1,1
1702063340,0,1,1
59676548,0,1,1
319402824,0,1,1
27444458,0,1,1
113442798,0,1,1
963988908,0,1,1
304420996,0,1,1
206400984,0,1,1
311733447,0,1,1
2147576467,0,1,1
509432964,0,1,1
338403632,0,1,1
381235668,0,1,1
26365844,0,1,1
61063870,0,1,1
253387178,0,1,1
3181142467,0,1,1
44434692,0,1,1
817134679,0,1,1
1414683636,0,3,3
1856646654,0,1,1
17022680,0,1,1
135637052,0,1,1
174350582,0,1,1
53593788,0,1,1
2910361063,0,1,1
2423206465,0,1,1
913168051,0,1,1
906276163328270336,0,1,1
544967565,0,1,1
76006912,0,1,1
256721827,0,1,1
575579165,0,1,1
470806551,0,2,2
393693452,0,7,7
18911503,0,1,1
861998708,0,1,1
19497044,0,1,1
377565477,0,1,1
39008939,0,2,2
25266204,0,1,1
349794589,0,2,2
197621220,0,1,1
3403467853,0,1,1
3039190078,0,1,1
25021510,0,1,1
72921353,0,1,1
27373375,0,1,1
2854442508,0,1,1
161839332,0,1,1
70535677,0,1,1
21043723,0,5,5
236506960,0,1,1
562331155,0,1,1
114489528,0,2,2
340580674,0,2,2
19801302,0,1,1
365835551,0,1,1
143527462,0,1,1
119210812,0,1,1
830812489885507584,0,74,74
19754700,0,1,1
275444157,0,1,1
298191605,0,1,1
755130925797806081,0,1,1
16323622,0,1,1
2545900439,0,1,1
65492106,0,1,1
483179956,0,2,2
795025507687378944,0,2,2
517163283,0,1,1
7544162,0,1,1
72729200,0,1,1
2170164997,0,1,1
97808012,0,1,1
34453225,0,1,1
297770842,0,1,1
2234179932,0,1,1
32242327,0,1,1
471648820,0,1,1
336346706,0,1,1
113838468,0,1,1
37725551,0,1,1
230925510,0,1,1
3066430845,0,1,1
1565795808,0,1,1
184963882,0,1,1
63502107,0,1,1
131013590,0,1,1
17346357,0,1,1
2284630575,0,1,1
15992132,0,2,2
165923992,0,1,1
37549249,0,1,1
72473962,0,1,1
135771017,0,1,1
27239478,0,1,1
473493850,0,1,1
152208943,0,2,2
38495355,0,1,1
312250553,0,1,1
1528239692,0,1,1
1015531123,0,1,1
1194037908,0,2,2
50085704,0,1,1
2742779667,0,1,1
2199980814,0,1,1
566682549,0,1,1
1593224094,0,2,2
2230176678,0,3,3
585449610,0,1,1
155932633,0,1,1
69738655,0,2,2
3296885584,0,1,1
302131741,0,1,1
1577459694,0,1,1
2917960875,0,1,1
757763033347219456,0,1,1
369118528,0,1,1
92903516,0,1,1
21873387,0,1,1
4740288564,0,1,1
3908121014,0,1,1
955906094,0,1,1
4742638636,0,1,1
3528564315,0,2,2
848898778790858752,0,1,1
4478628434,0,1,1
305188360,0,1,1
118048366,0,1,1
845687880,0,2,2
2815863172,0,1,1
3144653582,0,1,1
831895923097796609,0,2,2
2290741446,0,1,1
891763375058731010,0,2,2
76282321,0,1,1
2281333518,0,1,1
398499439,0,1,1
359115191,0,1,1
888197569,0,1,1
1252834189,0,1,1
628438324,0,1,1
40874240,0,1,1
33348530,0,1,1
199317006,0,1,1
69353611,0,1,1
14739532,0,1,1
49104801,0,1,1
27503207,0,1,1
216458003,0,1,1
36710915,0,1,1
907704331947827200,0,1,1
22972347,0,1,1
18250847,0,2,2
243803705,0,5,5
343667635,0,1,1
710174003755925506,0,1,1
954522152077848576,0,1,1
138172927,0,1,1
366622038,0,1,1
797130279769047041,0,1,1
766318379972059136,0,2,2
68774277,0,1,1
1297207694,0,1,1
858703718,0,1,1
3153009737,0,1,1
3035639895,0,1,1
786725980425560064,0,1,1
2561555594,0,1,1
824053269232091136,0,1,1
4141307472,0,1,1
1339818624,0,1,1
1049784799,0,2,2
3265487640,0,2,2
3507621565,0,2,2
21108021,0,1,1
829884359205330945,0,2,2
1005502436,0,2,2
449337172,0,1,1
2971565979,0,2,2
801827848864428032,0,2,2
759043134751813632,0,1,1
705441738391838720,0,2,2
1125919046,0,1,1
703405470195658753,0,3,3
828120944,0,3,3
2788263495,0,1,1
515227362,0,1,1
3135644715,0,1,1
804227954830176257,0,1,1
709566875261218816,0,1,1
28229507,0,2,2
574176573,0,1,1
4412001254,0,1,1
2391377216,0,1,1
835121944542461952,0,1,1
3729021914,0,1,1
62891290,0,2,2
803827800855707648,0,1,1
22429865,0,1,1
481469920,0,2,2
761413374416683008,0,2,2
823677081422688256,0,4,4
9244632,0,1,1
822498630691069952,0,1,1
585758461,0,1,1
329772412,0,1,1
798579983417389056,0,1,1
4100525847,0,1,1
816702796342984704,0,1,1
309823441,0,1,1
40653931,0,1,1
532209187,0,1,1
296574401,0,1,1
786022133747048448,0,1,1
733513268,0,2,2
1934031156,0,1,1
2727566353,0,1,1
695751699710009344,0,1,1
747602443836395520,0,1,1
573919428,0,2,2
179756722,0,1,1
17294614,0,1,1
4625455277,0,3,3
58697286,0,1,1
3068746850,0,1,1
26334211,0,1,1
256481089,0,2,2
993021234,0,1,1
768614035382079488,0,1,1
790919920011751425,0,1,1
32827707,0,1,1
468309524,0,1,1
1859409636,0,3,3
23150206,0,1,1
3354568094,0,3,3
739060610852343808,0,1,1
60432943,0,4,4
756509199463542784,0,1,1
324885531,0,2,2
317541520,0,1,1
731868629810040832,0,2,2
488102106,0,1,1
799039006314901504,0,1,1
823871496019996672,0,1,1
525828807,0,2,2
861537582,0,3,3
571302883,0,1,1
1472608472,0,1,1
67140259,0,1,1
67781252,0,1,1
20414839,0,1,1
148830421,0,1,1
898922318,0,1,1
3283761456,0,1,1
552128421,0,1,1
16067067,0,5,5
783543477212774400,0,1,1
1949598883,0,1,1
1485202639,0,1,1
228859411,0,1,1
834957485026889728,0,1,1
64926382,0,1,1
123288155,0,2,2
330476024,0,1,1
700827546347147264,0,1,1
2250377624,0,2,2
742085410646548481,0,1,1
823454042,0,1,1
4827828404,0,1,1
16203443,0,1,1
567580820,0,1,1
254844691,0,2,2
4831203912,0,1,1
922497608,0,1,1
237698494,0,1,1
741985396637081600,0,1,1
125935763,0,1,1
2782374265,0,1,1
2685092699,0,1,1
38717919,0,1,1
2253480787,0,1,1
980088018,0,1,1
35152418,0,1,1
43920792,0,1,1
963257515,0,6,6
2994673310,0,1,1
46638460,0,1,1
722213007799898113,0,1,1
3210767646,0,1,1
501431040,0,1,1
625227137,0,1,1
1159302493,0,1,1
143317007,0,1,1
368041325,0,1,1
57091688,0,1,1
23835119,0,1,1
295258246,0,1,1
27867336,0,1,1
1322744570,0,4,4
1607390360,0,1,1
4710601528,0,1,1
3851995223,0,1,1
824428660467896320,0,1,1
23228167,0,4,4
249078911,0,2,2
63368325,0,1,1
610530921,0,9,9
135829700,0,1,1
229470916,0,1,1
113233848,0,1,1
3255769610,0,1,1
712490818775478273,0,1,1
24523863,0,1,1
823666964170162176,0,1,1
632497300,0,1,1
16974310,0,1,1
274730101,0,2,2
22229622,0,2,2
738213997,0,1,1
522956342,0,1,1
864085280,0,2,2
851708897308147713,0,1,1
851917787715043328,0,1,1
43791278,0,1,1
